FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
1556036076517,1556036076517,192.168.1.30,30331,192.168.1.195,57687,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036146202,1556036146202,192.168.1.31,47459,192.168.1.186,3828,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076993765,1556076993765,192.168.1.193,10566,192.168.1.32,43626,6,0,40,1,0,0,20,20,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036224621,1556036224712,192.168.1.31,46143,192.168.1.195,80,6,7,84,2,44,1,22,6,18,90,90,0,64,64,44,40,40,44,0,0,0,0,0,0,7384,3868,3,0,0,0,0,1024,64240,0,0,0,0,0,0,90,90,90,0,0,0,0,0,0,Benign
1556038081111,1556038081111,192.168.1.31,60986,192.168.1.49,22,6,92,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028678666,1556028678812,192.168.1.32,53640,192.168.1.194,1666,6,0,44,1,40,1,22,2,20,146,0,0,0,0,44,40,40,44,0,0,0,0,0,0,2394,2176,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542741207,1556542741207,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556047779202,1556047779203,172.17.0.5,55132,192.168.1.190,53,17,5,138,2,234,2,0,0,0,1,0,0,64,64,117,69,69,117,2,1,0,0,0,0,1104000,1872000,4,0,0,0,0,0,0,0,0,51502,1,604800,0,0,0,0,0,0,0,0,0,0,Benign
1556227595674,1556227595674,192.168.1.194,80,192.168.1.31,60952,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556032542256,1556032542267,192.168.1.30,46068,192.168.1.49,4446,6,0,44,1,40,1,22,2,20,10,0,0,0,0,44,40,40,44,4,4,0,0,0,0,32000,29090,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556244374711,1556244374711,192.168.1.184,443,192.168.1.31,33408,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036955034,1556036956823,192.168.1.152,1880,192.168.1.195,52213,6,0,3869,6,200,5,24,24,16,1789,1789,1740,64,64,1088,40,40,1088,0,2,0,0,0,0,17291,893,6,0,1,3,1,237,1026,0,0,0,0,0,0,0,692,357,273,93,687,434,220,0,Benign
1556182780337,1556182780349,192.168.1.193,50655,23.202.170.15,80,6,7,80,2,40,1,17,17,17,12,12,0,128,128,40,40,40,40,3,6,0,0,0,0,49230,24615,3,0,0,0,0,65237,254,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,Benign
1556151736090,1556151736305,192.168.1.194,80,192.168.1.194,4532,6,7,4800,120,0,0,2,2,0,214,214,0,64,64,40,40,0,40,0,22,0,0,0,0,178604,0,120,0,0,0,0,8192,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,Benign
1556351299068,1556351299068,18.194.169.124,80,192.168.1.39,51102,6,7,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,139,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556082944144,1556082944179,192.168.1.32,22724,192.168.1.194,343,6,0,48,1,40,1,22,2,20,34,0,0,0,0,48,40,40,48,1,1,0,0,0,0,10971,9142,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556082813685,1556082813685,192.168.1.31,47893,192.168.1.49,3527,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556231489717,1556231489717,192.168.1.184,443,192.168.1.31,37974,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556520736818,1556520736832,192.168.1.190,54834,208.84.2.53,53,17,5,78,1,106,1,0,0,0,14,0,0,0,0,106,78,78,106,7,5,0,0,0,0,41600,56533,2,0,0,0,0,0,0,0,0,4930,28,3600,0,0,0,0,0,0,0,0,0,0,Benign
1556236089009,1556236089009,192.168.1.194,80,192.168.1.31,44460,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556222994500,1556222994500,192.168.1.184,443,192.168.1.31,51688,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036360213,1556036360213,192.168.1.32,53674,192.168.1.190,43488,6,0,48,1,40,1,22,2,20,1,0,0,0,0,48,40,40,48,0,0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556233501509,1556233501509,192.168.1.184,443,192.168.1.31,57310,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036293477,1556036293477,192.168.1.31,55851,192.168.1.186,7777,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556227720830,1556227720830,192.168.1.184,443,192.168.1.30,42070,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036182533,1556036182533,192.168.1.32,49413,192.168.1.195,4436,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556249447806,1556249447831,192.168.1.190,38245,203.119.86.101,53,17,5,77,1,408,1,0,0,0,25,0,0,0,0,408,77,77,408,16,3,0,0,0,0,23692,125538,1,0,1,0,0,0,0,0,0,9169,43,86400,0,0,0,0,0,0,0,0,0,0,Benign
1556222043199,1556222043199,192.168.1.184,443,192.168.1.31,42810,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556364243123,1556364243150,176.28.50.165,80,192.168.1.39,56212,6,7,52,1,52,1,17,17,16,27,0,0,0,0,52,52,52,52,1,1,0,0,0,0,14857,14857,2,0,0,0,0,54,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036154645,1556036154646,192.168.1.31,55851,192.168.1.169,4001,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542574711,1556542574711,192.168.1.1,53,192.168.1.169,57856,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,1022,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029631064,1556029631064,192.168.1.30,50546,192.168.1.195,3476,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556530439114,1556530439636,192.168.1.195,64506,192.168.1.1,41952,6,7,795,10,4374,12,27,27,27,521,520,519,128,128,1500,40,40,1500,8,1,0,0,0,0,12183,67034,14,4,2,0,2,64240,14600,0,0,0,0,0,0,0,503,57,157,0,506,46,145,0,Benign
1556228204622,1556228204622,192.168.1.184,443,192.168.1.30,60072,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036249026,1556036249026,192.168.1.31,47460,192.168.1.195,1007,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556251277774,1556251277774,192.168.1.184,443,192.168.1.38,37966,6,91,52,1,0,0,17,17,0,1,0,0,0,0,52,52,0,52,0,0,0,0,0,0,416000,0,1,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556218927937,1556218927937,192.168.1.184,443,192.168.1.31,35810,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542734816,1556542734816,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556083002513,1556083002513,192.168.1.32,31651,192.168.1.190,56521,6,0,48,1,40,1,22,2,20,1,0,0,0,0,48,40,40,48,0,0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556242691905,1556242691905,192.168.1.184,443,192.168.1.31,40126,6,91,393,1,0,0,24,24,0,1,0,0,0,0,393,393,0,393,0,3,0,0,0,0,3144000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556035773921,1556035773921,192.168.1.30,18574,192.168.1.169,42196,6,0,48,1,40,1,22,2,20,1,0,0,0,0,48,40,40,48,0,0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542646421,1556542646421,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556083927723,1556083927728,192.168.1.30,60371,192.168.1.49,8085,6,0,44,1,40,1,22,2,20,4,0,0,0,0,44,40,40,44,10,11,0,0,0,0,70400,64000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556235702600,1556235702600,192.168.1.184,443,192.168.1.31,56104,6,91,393,1,0,0,24,24,0,1,0,0,0,0,393,393,0,393,0,3,0,0,0,0,3144000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556235508040,1556235508040,192.168.1.184,443,192.168.1.31,55200,6,91,185,1,0,0,24,24,0,1,0,0,0,0,185,185,0,185,0,1,0,0,0,0,1480000,0,0,1,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556214915822,1556214915831,192.168.1.30,38249,192.168.1.1,53,17,5,71,1,71,1,0,0,0,8,0,0,0,0,71,71,71,71,8,8,0,0,0,0,63111,63111,2,0,0,0,0,0,0,0,0,45777,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556030475062,1556030475062,192.168.1.32,48140,192.168.1.186,555,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556247716674,1556247716674,192.168.1.184,443,192.168.1.31,53592,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556226151878,1556226151892,192.168.1.184,443,192.168.1.30,44112,6,91,52,1,52,1,17,17,16,13,0,0,0,0,52,52,52,52,4,4,0,0,0,0,29714,29714,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076503673,1556076503673,192.168.1.32,59330,192.168.1.180,6002,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029418530,1556029418530,192.168.1.193,1721,192.168.1.32,60018,6,0,40,1,0,0,20,20,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556077960409,1556077960409,192.168.1.31,33337,192.168.1.1,53,17,5,50,1,0,0,0,0,0,1,0,0,0,0,50,50,0,50,0,0,0,0,0,0,400000,0,1,0,0,0,0,0,0,0,0,49986,28,0,0,0,0,0,0,0,0,0,0,0,Benign
1556234726417,1556234726417,192.168.1.184,443,192.168.1.30,58218,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028795084,1556028795084,192.168.1.30,38835,192.168.1.46,1199,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556228263244,1556228263244,192.168.1.184,443,192.168.1.31,45328,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556030211887,1556030211887,192.168.1.32,49994,192.168.1.186,3,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556222327871,1556222327871,192.168.1.184,443,192.168.1.30,41932,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542257278,1556542257278,192.168.1.1,53,192.168.1.169,64378,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,9396,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556254320013,1556254321419,192.168.1.152,1880,192.168.1.193,49255,6,0,4675,7,200,5,24,24,16,1405,1196,1405,64,64,1088,40,40,1088,0,3,0,0,0,0,26600,1137,6,0,1,4,1,237,16425,0,0,0,0,0,0,0,555,199,178,196,546,350,154,0,Benign
1556036281179,1556036281179,192.168.1.31,56815,192.168.1.195,1002,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036470527,1556036470527,192.168.1.31,37622,192.168.1.46,464,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556221774862,1556221774862,192.168.1.194,80,192.168.1.31,58642,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542722281,1556542722281,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029386735,1556029386735,192.168.1.32,49612,192.168.35.172,80,6,7,40,1,0,0,16,16,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556083033319,1556083033322,192.168.1.32,61765,192.168.1.190,27861,6,0,48,1,40,1,22,2,20,3,0,0,0,0,48,40,40,48,13,16,0,0,0,0,96000,80000,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556252741108,1556252741109,192.168.1.184,443,192.168.1.38,44474,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556035948901,1556035948901,192.168.1.32,20815,192.168.1.190,53645,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542733517,1556542733517,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556035994795,1556035994795,192.168.1.30,33447,192.168.1.180,18027,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556035838009,1556035838009,192.168.1.30,28811,192.168.1.180,43489,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556038319453,1556038319453,192.168.1.32,3793,192.168.1.193,2377,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556222185791,1556222185791,192.168.1.184,443,192.168.1.31,39152,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556035717761,1556035717902,192.168.1.30,47831,192.168.1.194,47697,6,0,48,1,40,1,22,2,20,140,0,0,0,0,48,40,40,48,0,0,0,0,0,0,2723,2269,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556041914708,1556041914708,192.168.1.31,49351,192.168.1.49,2001,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556223185236,1556223185236,192.168.1.184,443,192.168.1.31,33338,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556206278689,1556206278691,192.168.1.184,443,192.168.1.30,42288,6,91,52,1,52,1,17,17,16,2,0,0,0,0,52,52,52,52,26,26,0,0,0,0,138666,138666,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556085061989,1556085061989,192.168.1.32,29361,192.168.1.194,25191,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556236443354,1556236443356,192.168.1.30,52634,192.168.1.1,53,17,5,67,1,67,1,0,0,0,2,0,0,0,0,67,67,67,67,33,33,0,0,0,0,178666,178666,2,0,0,0,0,0,0,0,0,46543,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076593164,1556076593164,192.168.1.32,48436,192.168.1.195,43,6,170,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036353421,1556036353421,192.168.1.31,64468,192.168.1.46,7512,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556236522294,1556236522294,192.168.1.184,443,192.168.1.31,40386,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556232594237,1556232594237,192.168.1.184,443,192.168.1.31,51560,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556228760046,1556228760046,192.168.1.194,80,192.168.1.30,59312,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036287167,1556036287168,192.168.1.31,44431,192.168.1.169,10000,6,161,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556228450891,1556228450891,192.168.1.184,443,192.168.1.30,39280,6,91,393,1,0,0,24,24,0,1,0,0,0,0,393,393,0,393,0,3,0,0,0,0,3144000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556035811398,1556035811398,192.168.1.30,10296,192.168.1.180,57122,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556035758095,1556035758095,192.168.1.30,25869,192.168.1.169,53946,6,0,48,1,40,1,22,2,20,1,0,0,0,0,48,40,40,48,0,0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556037585468,1556037585468,192.168.1.31,33162,192.168.1.49,1066,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556218332747,1556218332747,192.168.1.152,80,192.168.1.31,52012,6,7,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542686833,1556542686833,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556030051827,1556030051827,192.168.1.32,51694,192.168.1.46,1085,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556237018828,1556237018828,192.168.1.184,443,192.168.1.31,40636,6,91,89,1,0,0,25,25,0,1,0,0,0,0,89,89,0,89,0,0,0,0,0,0,712000,0,1,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556241803000,1556241803006,192.168.1.194,80,192.168.1.30,33428,6,7,60,1,52,1,18,18,16,6,0,0,0,0,60,52,52,60,8,10,0,0,0,0,68571,59428,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556034347036,1556034347036,192.168.1.30,56163,192.168.1.49,9290,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029542758,1556029542758,192.168.1.32,61769,192.168.1.152,55600,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556466779328,1556466779407,192.168.1.1,50564,192.168.1.195,62931,17,12,629,2,0,0,0,0,0,79,79,0,64,64,319,310,0,319,0,7,0,0,0,0,62900,0,0,0,2,0,0,0,0,0,0,0,0,0,0,79,79,79,0,0,0,0,0,0,Benign
1556247848682,1556247848682,192.168.1.184,443,192.168.1.30,49940,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
