FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack,TARGET_COUNT,COORDINATION_LEVEL
1556426841412,1556426841476,192.168.1.33,36991,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,64,45,64,64,64,1500,40,40,1500,3,71,0,0,0,0,563323,25107,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,40,7,14,4,41,21,15,1,ransomware,1,Individual
1556426841414,1556426841476,192.168.1.33,33713,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,62,43,62,64,64,1500,40,40,1500,3,73,0,0,0,0,581206,25904,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,38,7,13,4,39,20,14,1,ransomware,1,Individual
1556426841416,1556426841476,192.168.1.33,46423,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,60,41,60,64,64,1500,40,40,1500,3,76,0,0,0,0,600262,26754,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,36,6,13,3,37,19,13,1,ransomware,1,Individual
1556426841417,1556426841476,192.168.1.33,33619,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,59,40,58,64,64,1500,40,40,1500,3,77,0,0,0,0,610266,27200,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,35,6,12,4,36,19,13,1,ransomware,1,Individual
1556426841419,1556426841476,192.168.1.33,35935,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,57,38,57,64,64,1500,40,40,1500,3,80,0,0,0,0,631310,28137,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,34,6,12,4,35,19,12,1,ransomware,1,Individual
1556426841421,1556426841476,192.168.1.33,35787,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,55,37,55,64,64,1500,40,40,1500,3,83,0,0,0,0,653857,29142,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,31,5,11,4,33,18,11,1,ransomware,1,Individual
1556426841423,1556426841476,192.168.1.33,36229,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,53,34,53,64,64,1500,40,40,1500,3,86,0,0,0,0,678074,30222,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,29,5,10,4,30,17,10,1,ransomware,1,Individual
1556426841424,1556426841476,192.168.1.33,34827,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,52,33,51,64,64,1500,40,40,1500,3,88,0,0,0,0,690867,30792,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,29,5,10,4,29,16,10,1,ransomware,1,Individual
1556426841426,1556426841476,192.168.1.33,45675,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,50,32,50,64,64,1500,40,40,1500,4,91,0,0,0,0,717960,32000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,28,5,10,3,28,16,10,1,ransomware,1,Individual
1556426841427,1556426841476,192.168.1.33,34337,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,49,31,49,64,64,1500,40,40,1500,4,93,0,0,0,0,732320,32640,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,27,5,9,3,27,16,9,1,ransomware,1,Individual
1556426841428,1556426841477,192.168.1.33,37083,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,49,30,48,64,64,1500,40,40,1500,4,95,0,0,0,0,747265,33306,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,26,4,9,3,27,16,9,1,ransomware,1,Individual
1556426841429,1556426841447,192.168.1.33,35609,192.168.1.193,445,6,10,456,6,487,5,31,27,30,18,17,17,64,64,183,40,40,183,28,26,0,0,0,0,202666,216444,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,9,3,3,0,9,4,3,1,ransomware,1,Individual
1556426841439,1556426841459,192.168.1.33,36211,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,20,18,18,64,64,1500,40,40,1500,10,240,0,0,0,0,1830800,81600,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,14,2,5,0,15,6,6,1,ransomware,1,Individual
1556426841441,1556426841477,192.168.1.33,35867,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,36,17,35,64,64,1500,40,40,1500,5,127,0,0,0,0,989621,44108,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,13,2,4,3,18,11,6,1,ransomware,1,Individual
1556426841442,1556426841477,192.168.1.33,32827,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,35,16,34,64,64,1500,40,40,1500,6,134,0,0,0,0,1046171,46628,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,12,2,4,3,18,11,6,1,ransomware,1,Individual
1556426841443,1556426841477,192.168.1.33,41935,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,34,15,33,64,64,1500,40,40,1500,6,138,0,0,0,0,1076941,48000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,11,2,4,3,18,11,6,1,ransomware,1,Individual
1556426841444,1556426841477,192.168.1.33,37747,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,33,14,32,64,64,1500,40,40,1500,6,143,0,0,0,0,1109575,49454,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,10,2,3,3,18,10,6,1,ransomware,1,Individual
1556426841446,1556426841477,192.168.1.33,39847,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,31,12,30,64,64,1500,40,40,1500,6,147,0,0,0,0,1144250,51000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,9,1,3,2,18,9,6,1,ransomware,1,Individual
1556426841479,1556426842994,192.168.1.193,49158,192.168.1.33,7870,6,0,9987,62,375666,266,26,26,26,1515,1515,1512,128,128,1500,40,40,1500,247,6,0,0,0,0,52701,1982406,58,11,3,4,252,65335,29200,0,0,0,0,0,0,0,600,24,82,0,414,5,32,1,ransomware,2,Coordinated
1556426843044,1556426843044,192.168.1.193,49158,192.168.1.33,7870,6,0,424,1,40,1,24,24,16,0,0,0,0,0,424,40,40,424,0,4,0,0,0,0,3392000,320000,1,0,1,0,0,65335,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556426879650,1556426879656,192.168.1.37,33293,192.168.1.193,445,6,41,319,5,243,4,31,27,30,6,5,5,64,64,103,40,40,103,40,53,0,0,0,0,364571,277714,9,0,0,0,0,29200,8192,0,0,0,0,0,0,0,2,0,0,0,3,1,1,1,ransomware,2,Coordinated
1556426900014,1556426900018,192.168.1.37,44497,192.168.1.193,445,6,41,319,5,243,4,31,27,30,4,4,4,64,64,103,40,40,103,60,79,0,0,0,0,510400,388800,9,0,0,0,0,29200,8192,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,ransomware,2,Coordinated
1556426901093,1556426901154,192.168.1.33,7870,192.168.1.193,49158,6,0,208,2,200,1,24,24,24,61,60,0,64,64,200,40,40,200,3,3,0,0,0,0,27278,26229,1,2,0,0,0,482,65303,0,0,0,0,0,0,60,60,60,0,0,0,0,0,1,ransomware,1,Individual
1556426914244,1556426915985,192.168.1.33,7870,192.168.1.193,49158,6,0,1680,10,0,0,24,24,0,1741,1741,0,64,64,168,168,0,168,0,0,1512,9,0,0,7715,0,0,10,0,0,0,482,0,59392,232,0,0,0,0,0,863,193,278,0,0,0,0,1,ransomware,1,Individual
1556426917714,1556426917714,192.168.1.33,7870,192.168.1.193,49158,6,0,336,2,0,0,24,24,0,0,0,0,64,64,168,168,0,168,0,3,168,1,0,0,2688000,0,0,2,0,0,0,482,0,43008,168,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,1,Individual
1556426921211,1556426921211,192.168.1.33,7870,192.168.1.193,49158,6,0,336,2,0,0,24,24,0,0,0,0,64,64,168,168,0,168,0,3,168,1,0,0,2688000,0,0,2,0,0,0,482,0,43008,168,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,1,Individual
1556426928113,1556426928113,192.168.1.33,7870,192.168.1.193,49158,6,0,168,1,0,0,24,24,0,0,0,0,0,0,168,168,0,168,0,1,0,0,0,0,1344000,0,0,1,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,1,Individual
1556426941938,1556426941938,192.168.1.33,7870,192.168.1.193,49158,6,0,168,1,40,1,28,24,4,0,0,0,0,0,168,40,40,168,0,1,0,0,0,0,1344000,320000,1,1,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,1,Individual
1556426948950,1556426949014,192.168.1.33,36633,192.168.1.193,445,6,10,42218,34,1012,13,26,26,26,64,64,63,64,64,1500,52,52,1500,15,659,0,0,0,0,5196061,124553,16,3,0,0,28,29200,8192,0,0,0,0,0,0,0,40,1,7,0,41,5,11,1,ransomware,1,Individual
1556426948967,1556426948968,192.168.1.33,33511,192.168.1.193,135,6,370,392,6,276,4,27,27,27,1,1,0,64,64,124,52,52,124,276,392,0,0,0,0,1568000,1104000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,1,Individual
1556426953405,1556426953475,192.168.1.37,43401,192.168.1.193,445,6,10,66353,52,1376,20,26,26,26,70,70,69,64,64,1500,52,52,1500,19,947,0,0,0,0,7476394,155042,25,3,0,0,44,29200,8192,0,0,0,0,0,0,0,43,1,6,0,43,3,9,1,ransomware,2,Coordinated
1556426953424,1556426953425,192.168.1.37,45047,192.168.1.193,135,6,370,392,6,276,4,27,27,27,1,1,0,64,64,124,52,52,124,276,392,0,0,0,0,1568000,1104000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556426959025,1556426959087,192.168.1.33,36633,192.168.1.193,445,6,10,4466,5,393,5,29,25,28,62,46,61,64,64,1500,40,40,1500,6,73,0,0,0,0,576258,50709,6,1,0,0,3,237,260,0,0,0,0,0,0,0,40,11,16,0,40,15,15,1,ransomware,1,Individual
1556426959028,1556426959051,192.168.1.33,42533,192.168.1.193,445,6,10,456,6,542,5,31,27,30,23,22,22,64,64,207,40,40,207,24,20,0,0,0,0,158608,188521,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,18,4,7,0,18,5,7,1,ransomware,1,Individual
1556426959034,1556426959087,192.168.1.33,37397,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,53,38,53,64,64,1500,40,40,1500,3,86,0,0,0,0,678074,30222,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,33,6,12,3,34,17,12,1,ransomware,1,Individual
1556426959035,1556426959087,192.168.1.33,43379,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,52,36,51,64,64,1500,40,40,1500,3,88,0,0,0,0,690867,30792,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,32,5,11,3,33,16,12,1,ransomware,1,Individual
1556426959036,1556426959087,192.168.1.33,39185,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,51,36,51,64,64,1500,40,40,1500,4,89,0,0,0,0,704153,31384,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,31,5,11,3,32,16,11,1,ransomware,1,Individual
1556426959037,1556426959088,192.168.1.33,33573,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,51,35,50,64,64,1500,40,40,1500,4,91,0,0,0,0,717960,32000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,31,5,11,3,31,16,11,1,ransomware,1,Individual
1556426959038,1556426959088,192.168.1.33,41207,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,50,34,49,64,64,1500,40,40,1500,4,93,0,0,0,0,732320,32640,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,30,5,11,3,30,15,11,1,ransomware,1,Individual
1556426959039,1556426959088,192.168.1.33,33547,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,49,33,48,64,64,1500,40,40,1500,4,95,0,0,0,0,747265,33306,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,29,5,10,3,29,15,10,1,ransomware,1,Individual
1556426959040,1556426959088,192.168.1.33,40577,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,48,32,47,64,64,1500,40,40,1500,4,97,0,0,0,0,762833,34000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,28,5,10,3,28,15,10,1,ransomware,1,Individual
1556426959041,1556426959088,192.168.1.33,33211,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,47,31,46,64,64,1500,40,40,1500,4,99,0,0,0,0,779063,34723,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,27,5,9,4,27,15,9,1,ransomware,1,Individual
1556426959042,1556426959088,192.168.1.33,39623,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,46,31,46,64,64,1500,40,40,1500,4,99,0,0,0,0,779063,34723,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,27,5,9,3,27,14,9,1,ransomware,1,Individual
1556426959042,1556426959088,192.168.1.33,35499,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,46,30,45,64,64,1500,40,40,1500,4,101,0,0,0,0,796000,35478,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,26,4,9,3,26,14,9,1,ransomware,1,Individual
1556426959043,1556426959088,192.168.1.33,39301,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,45,30,44,64,64,1500,40,40,1500,4,101,0,0,0,0,796000,35478,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,25,4,9,3,26,14,9,1,ransomware,1,Individual
1556426959044,1556426959088,192.168.1.33,34307,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,44,29,44,64,64,1500,40,40,1500,4,104,0,0,0,0,813688,36266,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,25,4,9,3,25,14,8,1,ransomware,1,Individual
1556426959045,1556426959062,192.168.1.33,38919,192.168.1.193,445,6,10,456,6,487,5,31,27,30,17,17,17,64,64,183,40,40,183,28,26,0,0,0,0,202666,216444,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,13,3,4,0,12,3,4,1,ransomware,1,Individual
1556426959052,1556426959074,192.168.1.33,38025,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,22,21,21,64,64,1500,40,40,1500,9,217,0,0,0,0,1664363,74181,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,16,3,5,0,17,6,7,1,ransomware,1,Individual
1556426959055,1556426959088,192.168.1.33,45301,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,33,18,33,64,64,1500,40,40,1500,6,138,0,0,0,0,1076941,48000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,14,2,5,3,15,10,5,1,ransomware,1,Individual
1556426959056,1556426959088,192.168.1.33,39399,192.168.1.193,445,6,10,4629,8,256,5,31,27,22,32,17,32,64,64,1500,40,40,1500,8,144,0,0,0,0,1122181,62060,9,1,0,0,3,29200,8192,0,0,0,0,0,0,0,13,2,4,0,14,7,6,1,ransomware,1,Individual
1556426959058,1556426959088,192.168.1.33,33945,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,30,14,29,64,64,1500,40,40,1500,7,157,0,0,0,0,1220533,54400,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,10,2,3,3,14,9,4,1,ransomware,1,Individual
1556426959060,1556426959088,192.168.1.33,42409,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,28,13,27,64,64,1500,40,40,1500,7,163,0,0,0,0,1262620,56275,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,9,2,3,3,14,9,4,1,ransomware,1,Individual
1556426959062,1556426959088,192.168.1.33,41255,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,26,12,26,64,64,1500,40,40,1500,7,176,0,0,0,0,1356148,60444,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,8,1,2,3,14,8,4,1,ransomware,1,Individual
1556426959089,1556426960652,192.168.1.193,49158,192.168.1.33,7870,6,0,10051,54,317575,230,26,26,26,1563,1563,1563,128,128,1500,40,40,1500,203,6,0,0,0,0,51411,1624424,50,12,4,6,212,65335,29200,0,0,0,0,0,0,0,466,29,73,0,405,6,34,1,ransomware,2,Coordinated
1556426963482,1556426963512,192.168.1.37,43401,192.168.1.193,445,6,10,4518,6,393,5,29,25,28,30,28,29,64,64,1500,40,40,1500,13,155,0,0,0,0,1204800,104800,7,1,0,0,3,237,260,0,0,0,0,0,0,0,25,5,9,0,25,7,10,1,ransomware,2,Coordinated
1556426963485,1556426963502,192.168.1.37,38001,192.168.1.193,445,6,10,456,6,542,5,31,27,30,17,16,16,64,64,207,40,40,207,31,26,0,0,0,0,202666,240888,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,13,3,4,0,12,3,4,1,ransomware,2,Coordinated
1556426963490,1556426963513,192.168.1.37,35033,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,23,21,23,64,64,1500,40,40,1500,8,199,0,0,0,0,1525666,68000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,3,7,1,19,7,8,1,ransomware,2,Coordinated
1556426963491,1556426963512,192.168.1.37,39529,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,21,20,21,64,64,1500,40,40,1500,9,217,0,0,0,0,1664363,74181,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,18,3,6,0,19,6,8,1,ransomware,2,Coordinated
1556426963492,1556426963513,192.168.1.37,36903,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,21,19,20,64,64,1500,40,40,1500,10,228,0,0,0,0,1743619,77714,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,17,3,6,1,17,6,7,1,ransomware,2,Coordinated
1556426963492,1556426963512,192.168.1.37,41105,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,20,19,20,64,64,1500,40,40,1500,10,228,0,0,0,0,1743619,77714,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,17,3,6,0,18,6,8,1,ransomware,2,Coordinated
1556426963493,1556426963513,192.168.1.37,43885,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,20,18,19,64,64,1500,40,40,1500,10,240,0,0,0,0,1830800,81600,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,16,2,5,1,17,6,7,1,ransomware,2,Coordinated
1556426963494,1556426963513,192.168.1.37,42181,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,19,17,18,64,64,1500,40,40,1500,11,254,0,0,0,0,1927157,85894,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,15,2,5,1,16,6,7,1,ransomware,2,Coordinated
1556426963494,1556426963513,192.168.1.37,42901,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,19,17,18,64,64,1500,40,40,1500,11,254,0,0,0,0,1927157,85894,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,15,2,5,1,15,5,6,1,ransomware,2,Coordinated
1556426963495,1556426963513,192.168.1.37,33265,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,18,16,17,64,64,1500,40,40,1500,12,269,0,0,0,0,2034222,90666,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,14,2,5,1,15,5,6,1,ransomware,2,Coordinated
1556426963496,1556426963513,192.168.1.37,33709,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,17,15,16,64,64,1500,40,40,1500,12,286,0,0,0,0,2153882,96000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,13,2,4,1,14,5,6,1,ransomware,2,Coordinated
1556426963496,1556426963513,192.168.1.37,36533,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,17,16,17,64,64,1500,40,40,1500,12,269,0,0,0,0,2034222,90666,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,14,2,5,1,14,5,6,1,ransomware,2,Coordinated
1556426963497,1556426963513,192.168.1.37,43331,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,16,14,15,64,64,1500,40,40,1500,13,305,0,0,0,0,2288500,102000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,12,2,4,0,13,4,5,1,ransomware,2,Coordinated
1556426963498,1556426963506,192.168.1.37,32857,192.168.1.193,445,6,10,456,6,487,5,31,27,30,8,7,7,64,64,183,40,40,183,69,65,0,0,0,0,456000,487000,8,3,0,0,0,29200,8192,0,0,0,0,0,0,1,4,1,1,0,4,1,1,1,ransomware,2,Coordinated
1556426963498,1556426963513,192.168.1.37,39995,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,15,14,15,64,64,1500,40,40,1500,13,305,0,0,0,0,2288500,102000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,12,2,4,0,13,4,5,1,ransomware,2,Coordinated
1556426963502,1556426963513,192.168.1.37,36293,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,11,9,10,64,64,1500,40,40,1500,20,457,0,0,0,0,3328727,148363,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,7,1,2,0,8,3,3,1,ransomware,2,Coordinated
1556426963503,1556426963513,192.168.1.37,37719,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,10,8,9,64,64,1500,40,40,1500,22,508,0,0,0,0,3661600,163200,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,7,1,2,0,7,2,3,1,ransomware,2,Coordinated
1556426963504,1556426963513,192.168.1.37,35265,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,9,8,9,64,64,1500,40,40,1500,22,508,0,0,0,0,3661600,163200,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,6,1,2,0,7,2,3,1,ransomware,2,Coordinated
1556426963504,1556426963513,192.168.1.37,46473,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,9,7,8,64,64,1500,40,40,1500,25,572,0,0,0,0,4068444,181333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,6,1,2,0,6,2,2,1,ransomware,2,Coordinated
1556426963505,1556426963513,192.168.1.37,41433,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,8,6,7,64,64,1500,40,40,1500,29,653,0,0,0,0,4577000,204000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,5,0,1,1,5,2,1,1,ransomware,2,Coordinated
1556426963505,1556426963513,192.168.1.37,43085,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,8,7,8,64,64,1500,40,40,1500,25,572,0,0,0,0,4068444,181333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,6,1,2,1,6,2,2,1,ransomware,2,Coordinated
1556426969529,1556426969617,192.168.1.37,43567,192.168.1.193,445,6,10,66353,52,1428,21,26,26,26,88,88,88,64,64,1500,52,52,1500,16,754,0,0,0,0,5964314,128359,26,3,0,0,44,29200,8192,0,0,0,0,0,0,0,46,1,6,0,59,4,12,1,ransomware,2,Coordinated
1556426969550,1556426969551,192.168.1.37,46355,192.168.1.193,135,6,370,392,6,276,4,27,27,27,1,1,0,64,64,124,52,52,124,276,392,0,0,0,0,1568000,1104000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556426979628,1556426979677,192.168.1.37,43567,192.168.1.193,445,6,10,4570,7,393,5,29,25,28,49,48,49,64,64,1500,40,40,1500,8,93,0,0,0,0,731200,62880,8,1,0,0,3,237,260,0,0,0,0,0,0,0,41,7,14,0,42,12,17,1,ransomware,2,Coordinated
1556426979631,1556426979659,192.168.1.37,36147,192.168.1.193,445,6,10,456,6,542,5,31,27,30,28,27,27,64,64,207,40,40,207,20,16,0,0,0,0,130285,154857,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,21,4,8,0,21,6,8,1,ransomware,2,Coordinated
1556426979638,1556426979679,192.168.1.37,42551,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,41,38,41,64,64,1500,40,40,1500,4,111,0,0,0,0,871809,38857,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,33,6,12,2,34,13,14,1,ransomware,2,Coordinated
1556426979639,1556426979678,192.168.1.37,38601,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,39,38,39,64,64,1500,40,40,1500,5,117,0,0,0,0,915400,40800,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,32,6,11,1,33,12,14,1,ransomware,2,Coordinated
1556426979640,1556426979678,192.168.1.37,43189,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,38,36,37,64,64,1500,40,40,1500,5,120,0,0,0,0,938871,41846,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,31,5,11,1,32,12,13,1,ransomware,2,Coordinated
1556426979641,1556426979678,192.168.1.37,37673,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,37,35,37,64,64,1500,40,40,1500,5,123,0,0,0,0,963578,42947,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,31,5,11,1,31,12,13,1,ransomware,2,Coordinated
1556426979642,1556426979678,192.168.1.37,36613,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,36,35,36,64,64,1500,40,40,1500,5,127,0,0,0,0,989621,44108,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,30,5,11,1,31,11,13,1,ransomware,2,Coordinated
1556426979642,1556426979678,192.168.1.37,35017,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,36,34,35,64,64,1500,40,40,1500,5,130,0,0,0,0,1017111,45333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,30,5,11,1,30,11,13,1,ransomware,2,Coordinated
1556426979643,1556426979678,192.168.1.37,33647,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,35,33,35,64,64,1500,40,40,1500,5,130,0,0,0,0,1017111,45333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,29,5,10,1,29,11,12,1,ransomware,2,Coordinated
1556426979644,1556426979678,192.168.1.37,44661,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,34,33,34,64,64,1500,40,40,1500,6,134,0,0,0,0,1046171,46628,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,28,5,10,1,29,11,12,1,ransomware,2,Coordinated
1556426979645,1556426979678,192.168.1.37,36127,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,33,32,33,64,64,1500,40,40,1500,6,138,0,0,0,0,1076941,48000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,28,5,10,1,28,10,12,1,ransomware,2,Coordinated
